UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,SJ_Time_1,SJ_Time_2,SJ_Time_3,SJ_Time_4,SJ_Time_5,SJ_Time_6,SJ_Time_7,SJ_Time_8,SJ_Time_9,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,Scenario1_Time,Scenario2_Time,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Total_9_score,hasPerf,SJ_Sum,pred_high_perf,Filled_High_Performer
244958825,,,,,,,0.0,1.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,8.0,1.0,7.0,1.0,1.0,4.0,1.0,2.0,5.0,7.0,6.0,7.0,1.0,25.0,43.0,58.0,32.0,22.0,32.0,23.0,28.0,36.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.25,4.0,4.0,5.25,1.25,3.25,1.0,1.0,1.5,1.0,1.75,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0,10.0,1.0,1.0
244954844,,,,,,,0.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,8.0,5.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,6.0,5.0,1.0,50.0,47.0,33.0,46.0,37.0,30.0,29.0,189.0,41.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,4.0,1.0,3.75,4.75,1.5,3.25,1.25,1.0,1.5,1.0,1.75,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0,9.0,1.0,1.0
245080352,,,,,,,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,94.0,87.0,60.0,58.0,47.0,58.0,69.0,46.0,56.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.0,4.0,1.0,4.0,5.75,1.0,1.75,1.0,1.0,1.0,1.75,2.25,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0,13.0,1.0,1.0
244936609,,,,,,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,20.0,16.0,42.0,42.0,30.0,62.0,20.0,20.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,53.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,4.0,2.75,4.0,5.0,1.5,2.75,1.75,1.0,1.0,1.0,1.75,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0,13.0,1.0,1.0
126239584,,,,,,,0.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,7.0,2.0,5.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,6.0,4.0,1.0,79.0,50.0,151.0,37.0,45.0,58.0,62.0,40.0,75.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,40.0,63.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,3.25,2.25,3.25,5.0,1.3214285714285714,2.75,1.0,1.0,1.75,1.0,1.75,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0,9.0,1.0,1.0
244913843,,,,,,,1.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,6.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,74.0,98.0,61.0,49.0,48.0,74.0,42.0,74.0,107.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,72.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,4.0,1.0,3.25,4.5,1.75,3.25,1.0,1.0,1.0,1.75,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0,11.0,1.0,1.0
244964971,,,,,,,0.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,37.0,46.0,31.0,39.0,33.0,87.0,30.0,113.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,31.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,4.0,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.25,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0,14.0,1.0,1.0
245036975,,,,,,,1.0,1.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,67.0,80.0,71.0,67.0,78.0,97.0,34.0,55.0,55.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,80.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25,2.0,3.0,2.25,3.0,1.0714285714285714,2.4642857142857144,1.1071428571428572,2.75,2.0357142857142856,1.5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,12.0,1.0,1.0
245079932,,,,,,,0.0,1.0,2.0,1.0,5.0,7.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,7.0,7.0,5.0,1.0,60.0,59.0,87.0,69.0,45.0,103.0,39.0,48.0,57.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.25,2.0,3.25,4.5,1.0,3.25,1.0,1.75,2.75,1.25,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0,12.0,1.0,1.0
245066328,,,,,,,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,1.0,5.0,1.0,30.0,33.0,76.0,41.0,19.0,22.0,34.0,37.0,26.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,2.25,1.5,2.5,4.5,2.0,1.75,2.0,1.75,2.25,1.5,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0,12.0,1.0,1.0
245102115,,,,,,,0.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,7.0,2.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,50.0,39.0,65.0,198.0,32.0,24.0,28.0,23.0,48.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2.75,3.5,1.0,1.5,4.25,2.5,2.75,1.5,1.5,3.0,2.75,2.0,-1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,7.0,1.0,1.0
244993451,,,,,,,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,4.0,1.0,236.0,80.0,142.0,115.0,26.0,30.0,44.0,70.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,110.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.75,3.5,3.5,4.0,5.25,1.25,3.0,1.0,1.0,2.5,1.25,1.75,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0,12.0,1.0,1.0
245122126,,,,,,,0.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,2.0,8.0,4.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,5.0,7.0,1.0,74.0,399.0,73.0,111.0,36.0,74.0,43.0,152.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0,13.0,1.0,1.0
245101284,,,,,,,0.0,1.0,2.0,1.0,6.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,1.0,54.0,31.0,84.0,70.0,20.0,53.0,26.0,62.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,3.5,2.0,2.5,4.0,1.25,2.75,1.0,1.0,2.0,1.5,2.25,2.0,2.0,1.0,1.0,2.0,-1.0,2.0,0.0,1.0,0,10.0,1.0,1.0
244941119,,,,,,,0.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,7.0,1.0,6.0,1.0,4.0,3.0,4.0,3.0,1.0,7.0,5.0,4.0,1.0,73.0,50.0,66.0,88.0,55.0,107.0,54.0,57.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,2.5,2.0,3.25,4.5,1.25,2.25,1.0,1.5,1.75,1.25,1.75,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0,10.0,1.0,1.0
245025913,,,,,,,0.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,2.0,8.0,2.0,7.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,5.0,7.0,1.0,40.0,65.0,49.0,34.0,34.0,29.0,28.0,59.0,42.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.75,3.75,2.0,4.0,4.5,1.0,3.25,1.25,1.0,1.0,1.0,1.75,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0,11.0,1.0,1.0
245176172,,,,,,,0.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,100.0,59.0,58.0,68.0,196.0,198.0,57.0,62.0,114.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,4.0,1.5,2.0,4.0,3.75,1.0,4.0,1.0,1.5,1.0,1.0,1.75,-1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0,11.0,1.0,1.0
244982463,,,,,,,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,54.0,61.0,30.0,31.0,37.0,43.0,18.0,37.0,58.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.5,3.5,2.0,3.0,5.25,1.0,2.0,1.0,1.0,2.0,2.5,2.75,1.0,1.0,-2.0,2.0,1.0,2.0,1.0,1.0,1.0,0,8.0,1.0,1.0
245096391,,,,,,,0.0,1.0,3.0,3.0,3.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,7.0,7.0,5.0,3.0,26.0,27.0,46.0,28.0,20.0,32.0,26.0,57.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,365.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.25,2.0,2.5,4.5,1.0,2.25,1.0,2.5,3.0,1.25,1.75,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0,11.0,1.0,1.0
124690184,,,,,,,1.0,1.0,2.0,7.0,6.0,1.0,2.0,2.0,2.0,8.0,3.0,7.0,8.0,4.0,4.0,2.0,2.0,5.0,2.0,6.0,5.0,1.0,69.0,78.0,74.0,111.0,53.0,73.0,69.0,76.0,86.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,59.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.25,2.75,2.0,2.0,4.0,2.0,2.25,2.0,2.0,2.0,2.0,2.5,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0,13.0,1.0,1.0
245121072,,,,,,,0.0,1.0,2.0,4.0,6.0,6.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,54.0,54.0,29.0,67.0,26.0,20.0,24.0,34.0,41.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.25,4.0,3.75,3.0,5.0,3.0,3.0,1.0,1.0,2.0,1.75,2.25,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0,11.0,1.0,1.0
245026137,,,,,,,0.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,33.0,17.0,28.0,47.0,16.0,18.0,17.0,27.0,63.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.0,2.0,1.75,1.75,4.25,1.75,3.0,1.75,2.25,1.75,1.5,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0,9.0,1.0,1.0
245038011,,,,,,,0.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,8.0,4.0,7.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,6.0,1.0,43.0,53.0,86.0,154.0,50.0,41.0,48.0,48.0,106.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,2.75,4.0,3.75,4.75,1.0,2.25,1.0,1.0,1.0,1.0,1.25,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0,11.0,1.0,1.0
245066126,,,,,,,0.0,1.0,1.0,7.0,5.0,7.0,1.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,7.0,5.0,1.0,62.0,43.0,72.0,55.0,47.0,37.0,38.0,30.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,102.0,81.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.75,3.0,2.0,1.75,5.5,1.0,1.5,1.0,1.25,1.5,1.0,1.75,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0,13.0,1.0,1.0
237503729,,,,,,,0.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,7.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,1.0,27.0,35.0,26.0,25.0,69.0,41.0,41.0,41.0,38.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,155.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,2.75,3.0,3.0,4.5,1.5,2.0,1.0,1.0,2.25,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0,10.0,1.0,1.0
245070575,,,,,,,0.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,8.0,6.0,7.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,6.0,7.0,1.0,131.0,147.0,169.0,141.0,80.0,61.0,71.0,92.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,49.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.5,3.25,2.75,3.5,5.0,2.75,2.25,2.5,2.0,2.5,2.5,3.25,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0,13.0,1.0,1.0
244985069,,,,,,,0.0,1.0,2.0,7.0,5.0,1.0,3.0,1.0,1.0,8.0,4.0,7.0,1.0,2.0,4.0,2.0,2.0,5.0,1.0,6.0,5.0,1.0,58.0,46.0,78.0,57.0,44.0,58.0,45.0,103.0,63.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,114.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.75,3.5,3.0,3.75,4.25,2.0,2.0,2.0,2.0,3.0,3.25,2.25,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0,11.0,1.0,1.0
245098509,,,,,,,0.0,1.0,2.0,1.0,5.0,7.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,7.0,6.0,1.0,130.0,111.0,277.0,92.0,67.0,132.0,65.0,99.0,118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,161.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.25,2.25,1.0,5.75,1.0,2.25,1.0,1.25,1.75,2.25,1.5,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,15.0,1.0,1.0
245010339,,,,,,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,7.0,1.0,2.0,4.0,2.0,2.0,5.0,1.0,6.0,4.0,1.0,212.0,145.0,272.0,319.0,152.0,113.0,134.0,123.0,188.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,38.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.75,3.5,4.0,4.0,1.75,4.0,1.0,1.25,3.75,2.75,1.75,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0,10.0,1.0,1.0
244808053,,,,,,,0.0,1.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,7.0,5.0,6.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,1.0,63.0,39.0,69.0,81.0,38.0,49.0,88.0,80.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,40.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,3.25,1.5,1.75,4.5,1.0,2.75,1.0,1.25,1.75,1.0,1.25,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0,10.0,1.0,1.0
245057538,,,,,,,0.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,45.0,55.0,109.0,43.0,29.0,32.0,62.0,27.0,87.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,3.25,1.0,2.5,5.5,1.0,1.5,1.0,1.25,1.75,1.75,1.25,1.0,1.0,-1.0,1.0,1.0,2.0,2.0,2.0,0.0,0,9.0,1.0,1.0
245034764,,,,,,,1.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,7.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,5.0,1.0,27.0,22.0,120.0,55.0,45.0,17.0,21.0,56.0,76.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,3.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,2.25,3.5,1.5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,15.0,1.0,1.0
245164145,,,,,,,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.8571428571428568,7.0,4.0,5.0,1.0,1.0,4.0,1.0,2.0,2.8571428571428568,2.8571428571428568,5.0,1.0,1.0,61.0,88.0,53.0,54.0,65.0,50.0,38.0,63.0,60.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.75,2.75,2.0,4.0,4.25,1.0,2.25,2.0,1.25,1.25,2.25,2.0,1.0,2.0,1.0,1.0,1.0,-1.0,0.0,1.0,2.0,0,8.0,1.0,1.0
245031806,,,,,,,1.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.571428571428572,1.0,44.28571428571429,33.857142857142854,36.0,40.0,25.0,44.0,24.0,35.0,53.0,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.7142857142857143,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.0,2.75,1.0,2.0,4.75,1.75,2.0,1.0,1.0,1.75,1.0,2.392857142857143,1.0,1.5714285714285714,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0,11.571428571428571,1.0,1.0
