UNIQUE_ID,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,SJ_Time_1,SJ_Time_2,SJ_Time_3,SJ_Time_4,SJ_Time_5,SJ_Time_6,SJ_Time_7,SJ_Time_8,SJ_Time_9,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,Scenario1_Time,Scenario2_Time,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Total_9_score,Overall_Rating,hasPerf
245124335,2.0,4.0,2.0,5.0,2.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,3.0,5.0,1.0,38.0,17.0,64.0,29.0,28.0,29.0,21.0,18.0,64.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,3.75,2.5,1.0,5.75,1.25,4.0,1.0,1.0,2.75,1.0,1.5,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,,0
245090685,3.0,1.0,3.0,8.0,1.0,3.0,4.0,1.0,7.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,7.0,7.0,1.0,1.0,33.0,27.0,54.0,50.0,27.0,40.0,31.0,29.0,38.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,41.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,3.75,1.75,3.75,5.0,1.25,1.75,1.0,1.0,2.5,1.25,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,0
245042580,2.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,36.0,56.0,64.0,60.0,32.0,16.0,30.0,58.0,68.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,93.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,2.0,3.0,1.0,4.25,1.75,2.5,1.0,1.5,3.5,2.25,2.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,0
244985666,4.0,4.0,3.0,8.0,1.0,4.0,4.0,1.0,7.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,7.0,7.0,3.0,1.0,111.0,46.0,55.0,97.0,51.0,75.0,36.0,99.0,119.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.75,1.5,2.5,2.0,4.5,2.25,2.25,2.0,2.0,3.5,3.0,2.75,2.0,2.0,2.0,-1.0,2.0,2.0,1.0,1.0,0.0,,0
245219383,2.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,46.0,35.0,30.0,72.0,44.0,106.0,32.0,64.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.0,3.25,1.75,4.0,3.25,3.0,1.5,1.75,1.75,2.5,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,0
244983010,3.0,6.0,6.0,1.0,2.0,2.0,1.0,8.0,5.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,1.0,37.0,37.0,48.0,41.0,37.0,52.0,30.0,36.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,3.0,2.0,3.5,5.25,1.5,3.0,1.0,1.75,2.0,2.0,2.25,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,,0
245174884,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,7.0,7.0,5.0,1.0,56.0,74.0,77.0,69.0,58.0,44.0,47.0,44.0,98.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,45.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.25,2.5,2.0,3.0,4.25,1.0,1.25,1.0,2.25,2.25,1.75,2.75,1.0,-2.0,2.0,1.0,-2.0,2.0,1.0,-1.0,1.0,,0
244993004,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,32.0,20.0,29.0,36.0,28.0,37.0,19.0,23.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,40.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,5.5,1.25,2.75,1.0,1.0,1.0,1.0,1.25,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,0
244286331,2.0,8.0,6.0,5.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,61.0,38.0,55.0,57.0,28.0,29.0,38.0,33.0,41.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,41.0,46.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,3.25,1.25,2.25,5.25,2.25,2.75,1.75,1.0,2.75,1.5,2.75,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-1.0,,0
245002813,1.0,3.0,5.0,1.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,85.0,55.0,55.0,48.0,47.0,31.0,51.0,36.0,62.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,153.0,88.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.5,4.0,4.0,2.0,4.0,5.75,1.0,1.25,1.0,1.0,2.75,1.0,1.25,-2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,0
244964621,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,40.0,22.0,41.0,44.0,26.0,44.0,26.0,29.0,61.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,106.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,1.5,2.5,2.0,4.75,1.75,2.5,1.5,2.0,3.0,1.0,2.25,1.0,2.0,-2.0,1.0,2.0,1.0,1.0,1.0,0.0,,0
245190910,2.0,3.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,1.0,66.0,31.0,45.0,32.0,20.0,42.0,21.0,29.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,2.75,2.0,3.25,5.0,2.5,2.25,2.0,1.25,2.0,2.0,2.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0
245142238,2.0,6.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,1.0,53.0,29.0,100.0,45.0,51.0,34.0,28.0,38.0,58.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.0,3.25,1.5,3.25,4.75,1.0,4.0,1.0,1.0,1.5,1.5,1.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,,0
245175597,1.0,4.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,3.0,1.0,50.0,35.0,37.0,75.0,38.0,173.0,33.0,38.0,42.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,85.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.25,4.0,5.5,1.0,2.75,1.0,1.0,1.25,3.25,1.25,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,0
244968548,3.0,3.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,6.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,2.0,1.0,45.0,24.0,33.0,29.0,22.0,51.0,19.0,23.0,34.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.5,4.0,2.0,2.5,5.25,1.0,2.25,1.0,1.0,2.5,1.25,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,,0
245059583,1.0,1.0,5.0,5.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0,1.0,61.0,168.0,49.0,53.0,139.0,74.0,44.0,69.0,88.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,3.0,1.75,3.0,4.0,1.0,3.25,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0
245086472,2.0,1.0,2.0,6.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,27.0,29.0,29.0,29.0,26.0,27.0,20.0,27.0,26.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,39.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,3.25,3.25,3.0,3.0,2.5,4.25,1.75,1.25,1.0,1.5,1.75,2.75,2.25,2.0,1.0,-2.0,2.0,2.0,2.0,1.0,1.0,1.0,,0
242594670,2.0,3.0,2.0,5.0,1.0,3.0,1.0,6.0,2.0,4.0,1.0,3.0,5.0,1.0,2.0,5.0,3.0,2.0,5.0,2.0,40.0,35.0,92.0,52.0,41.0,40.0,33.0,40.0,73.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,149.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.25,3.5,2.5,1.5,1.0,5.0,1.0,2.25,1.0,2.0,3.5,1.75,2.25,1.0,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,0.0,,0
244894953,2.0,3.0,3.0,1.0,2.0,2.0,1.0,8.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,6.0,1.0,1.0,84.0,49.0,47.0,60.0,60.0,48.0,45.0,47.0,64.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,134.0,83.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.0,2.9285714285714284,2.25,3.25,5.25,1.0,1.0,1.0,1.0,1.25,1.25,2.5,1.0,0.0,2.0,1.0,2.0,-1.0,0.0,0.0,2.0,,0
244988033,1.0,3.0,5.0,5.0,2.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,92.0,98.0,69.0,136.0,60.0,68.0,52.0,55.0,69.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,57.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,4.0,3.25,1.75,1.75,6.0,1.75,3.25,1.0,1.0,1.75,1.0,1.5,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,,0
245180277,1.0,3.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,25.0,33.0,23.0,29.0,18.0,16.0,22.0,28.0,27.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.0,3.25,1.5,3.0,4.25,1.25,2.5,1.0,1.25,2.75,1.5,2.75,-1.0,1.0,-2.0,2.0,2.0,1.0,1.0,2.0,0.0,,0
245170549,1.0,1.0,3.0,3.0,2.0,1.0,1.0,6.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,51.0,30.0,54.0,39.0,47.0,54.0,19.0,295.0,125.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,58.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,3.0,2.75,4.0,4.5,1.0,1.0,1.0,2.0,1.0,1.0,4.5,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,,0
245174611,2.0,1.0,2.0,7.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,7.0,7.0,4.0,1.0,54.0,41.0,52.0,61.0,46.0,38.0,37.0,32.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.0,3.25,2.0,2.25,5.5,1.25,2.75,1.25,2.25,2.75,3.25,1.75,1.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,,0
233968011,2.0,6.0,1.0,1.0,2.0,1.0,1.0,8.0,6.0,7.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,6.0,3.0,1.0,85.0,115.0,94.0,79.0,111.0,63.0,75.0,82.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,31.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.5,1.75,3.75,4.75,1.5,2.0,1.0,1.25,2.0,1.25,1.75,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,,0
245097023,2.0,1.0,3.0,5.0,1.0,3.0,1.0,6.0,1.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,74.0,62.0,51.0,100.0,59.0,41.0,74.0,55.0,97.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,39.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,3.0,2.5,3.0,4.0,2.0,2.0,1.75,2.0,2.75,2.25,2.5,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,0
244967034,2.0,5.0,5.0,1.0,3.0,2.0,3.0,6.0,4.0,7.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,1.0,17.0,29.0,66.0,43.0,37.0,56.0,26.0,31.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,3.25,4.0,1.25,1.0,5.0,1.0,1.5,1.0,1.25,3.75,1.5,1.75,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,,0
245035564,2.0,5.0,2.0,4.0,3.0,1.0,3.0,6.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,25.0,88.0,32.0,62.0,20.0,24.0,32.0,28.0,23.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.75,2.75,1.0,2.5,5.25,1.75,1.75,1.0,1.0,1.75,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,0
245144430,2.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,7.0,7.0,2.0,1.0,56.0,72.0,56.0,67.0,41.0,37.0,41.0,57.0,116.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,42.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,3.25,2.0,3.0,4.0,1.5,2.25,1.75,1.5,2.0,2.25,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,,0
245256078,2.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,4.0,5.0,1.0,63.0,43.0,56.0,63.0,52.0,54.0,73.0,60.0,74.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,47.0,43.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.0,4.0,1.75,4.0,4.75,1.0,2.5,1.25,1.0,2.25,1.0,1.5,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,,0
245176103,3.0,3.0,1.0,6.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,88.0,39.0,120.0,62.0,44.0,41.0,64.0,44.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,88.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.25,3.0,1.25,1.75,5.0,1.0,1.25,1.0,1.25,2.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,,0
245056755,3.0,1.0,6.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,45.0,33.0,31.0,58.0,31.0,23.0,29.0,25.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.75,3.75,1.0,2.5,4.0,1.5,2.25,2.0,1.25,1.75,2.0,2.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,0
245155707,3.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,32.0,42.0,24.0,32.0,24.0,32.0,18.0,50.0,39.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,42.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,2.5,2.75,1.25,4.25,1.75,2.5,1.75,2.25,2.5,2.75,2.25,0.0,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,,0
244979023,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,87.0,56.0,285.0,87.0,147.0,103.0,65.0,186.0,103.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,131.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.5,2.5,2.25,4.75,1.0,2.25,2.0,1.25,2.5,1.5,1.75,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,,0
245202305,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,6.0,3.0,1.0,46.0,42.0,52.0,54.0,47.0,29.0,37.0,48.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.25,1.0,3.25,5.25,1.25,2.5,1.0,1.0,1.0,1.0,1.5,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,0
245154486,2.0,1.0,3.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,7.0,7.0,4.0,1.0,86.0,106.0,54.0,19.0,33.0,154.0,27.0,64.0,85.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,46.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,3.5,4.0,3.0,5.5,1.0,1.0,1.0,1.5,3.25,2.0,2.25,-1.0,0.0,-1.0,1.0,2.0,1.0,2.0,1.0,2.0,,0
238465003,2.0,2.0,5.0,1.0,2.0,2.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,5.0,1.0,50.0,66.0,111.0,127.0,40.0,51.0,46.0,94.0,57.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,86.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,2.5,3.0,1.5,4.75,1.25,1.5,1.0,1.5,3.25,3.0,2.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0
245124796,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,1.0,1.0,65.0,57.0,47.0,67.0,35.0,83.0,25.0,47.0,56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,56.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.75,3.5,3.75,1.75,5.5,1.0,1.25,1.0,1.0,2.0,1.0,1.25,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,,0
