UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained
245095759,,,,,,,0,1
245240325,,,,,,,1,0
245025808,,,,,,,1,0
245178762,,,,,,,0,1
238839173,,,,,,,1,0
244026435,,,,,,,0,1
245230515,,,,,,,1,0
245152869,,,,,,,0,1
245064235,,,,,,,1,0
122167079,,,,,,,1,0
245165500,,,,,,,0,0
245212180,,,,,,,1,0
244968953,,,,,,,0,0
245047213,,,,,,,1,0
244961487,,,,,,,0,0
245060961,,,,,,,1,0
245206339,,,,,,,1,0
244968197,,,,,,,1,1
245051193,,,,,,,1,1
245069694,,,,,,,0,1
124745452,,,,,,,1,0
245189957,,,,,,,0,0
125433655,,,,,,,0,1
244972749,,,,,,,1,1
245178883,,,,,,,0,1
245251600,,,,,,,0,0
245146672,,,,,,,0,0
245203192,,,,,,,0,1
245265984,,,,,,,1,0
245033118,,,,,,,0,0
228489819,,,,,,,1,1
245194792,,,,,,,1,0
245066454,,,,,,,0,1
244950058,,,,,,,0,1
245050168,,,,,,,1,0
245001212,,,,,,,1,0
244972127,,,,,,,0,0
244988766,,,,,,,0,1
245159927,,,,,,,0,0
244998299,,,,,,,0,0
244957891,,,,,,,1,1
244954504,,,,,,,1,0
244964167,,,,,,,0,1
245072861,,,,,,,0,1
245014510,,,,,,,0,0
245046441,,,,,,,1,1
245092186,,,,,,,0,1
245080648,,,,,,,0,1
245135535,,,,,,,0,1
245140706,,,,,,,1,1
245273970,,,,,,,1,0
245124881,,,,,,,0,1
245260451,,,,,,,0,0
245114429,,,,,,,1,1
245193026,,,,,,,0,0
245018179,,,,,,,0,0
245047263,,,,,,,0,1
245195268,,,,,,,0,0
244911186,,,,,,,0,1
245060280,,,,,,,1,1
245201927,,,,,,,1,0
245038344,,,,,,,0,1
245061614,,,,,,,0,0
244982204,,,,,,,0,0
245136533,,,,,,,1,1
245139039,,,,,,,0,1
245147762,,,,,,,0,1
245074985,,,,,,,1,0
244994726,,,,,,,0,0
245011284,,,,,,,0,1
245206837,,,,,,,0,1
245010065,,,,,,,1,1
123602050,,,,,,,0,0
245156917,,,,,,,0,1
245226772,,,,,,,0,0
245086427,,,,,,,0,0
245265509,,,,,,,0,0
244964797,,,,,,,0,1
245135246,,,,,,,1,0
245220582,,,,,,,0,0
245047322,,,,,,,0,1
228600780,,,,,,,1,0
245119768,,,,,,,0,1
245027361,,,,,,,0,0
245056139,,,,,,,0,1
245030571,,,,,,,0,1
245202066,,,,,,,0,0
126399180,,,,,,,0,1
245070573,,,,,,,0,0
245013003,,,,,,,0,1
244950235,,,,,,,0,1
245205720,,,,,,,1,0
245235470,,,,,,,0,0
245070489,,,,,,,0,0
244939130,,,,,,,1,0
245160845,,,,,,,1,1
244960711,,,,,,,0,1
245048762,,,,,,,0,0
245251271,,,,,,,1,0
244956978,,,,,,,0,1
245251821,,,,,,,0,0
244913570,,,,,,,1,0
239041756,,,,,,,0,1
245147674,,,,,,,0,1
245134570,,,,,,,1,1
245068233,,,,,,,0,0
244556123,,,,,,,0,0
244950899,,,,,,,1,0
245268714,,,,,,,1,0
244960779,,,,,,,0,0
245219437,,,,,,,0,0
245121050,,,,,,,1,0
230745973,,,,,,,0,1
245073632,,,,,,,0,0
244659836,,,,,,,1,0
245190705,,,,,,,0,0
245267440,,,,,,,0,0
245167571,,,,,,,0,1
245066354,,,,,,,1,1
245144185,,,,,,,0,1
244892541,,,,,,,0,1
123002573,,,,,,,0,1
245192710,,,,,,,1,0
245040011,,,,,,,0,0
245098233,,,,,,,0,0
245087255,,,,,,,0,1
245187916,,,,,,,1,0
245064966,,,,,,,0,1
245037540,,,,,,,1,1
244962951,,,,,,,0,1
245112164,,,,,,,0,1
245156886,,,,,,,1,1
245125236,,,,,,,0,1
245106584,,,,,,,1,1
245113324,,,,,,,0,0
245023528,,,,,,,0,0
245217036,,,,,,,0,0
245065589,,,,,,,0,0
245082240,,,,,,,1,1
244985718,,,,,,,0,1
245096816,,,,,,,0,0
245129277,,,,,,,1,1
245041682,,,,,,,0,0
241031841,,,,,,,0,1
245064647,,,,,,,0,1
245121090,,,,,,,0,1
244940493,,,,,,,1,0
245102648,,,,,,,1,1
245164563,,,,,,,0,1
245156252,,,,,,,1,0
245124768,,,,,,,1,0
245175034,,,,,,,0,0
245141275,,,,,,,0,1
245177317,,,,,,,1,1
244981362,,,,,,,1,0
245055450,,,,,,,1,0
244957842,,,,,,,0,0
245065659,,,,,,,0,0
245120791,,,,,,,0,0
244987454,,,,,,,0,0
245012735,,,,,,,1,0
244959925,,,,,,,1,0
238537975,,,,,,,1,0
245060707,,,,,,,1,1
244950714,,,,,,,0,0
245141643,,,,,,,0,1
244942026,,,,,,,1,0
244978949,,,,,,,0,1
245240297,,,,,,,0,0
245217254,,,,,,,0,0
245122804,,,,,,,0,0
244982724,,,,,,,0,0
245226502,,,,,,,0,0
244940217,,,,,,,0,1
245002324,,,,,,,0,0
245160418,,,,,,,0,0
244945692,,,,,,,0,0
245092941,,,,,,,0,1
244988008,,,,,,,1,0
245201739,,,,,,,0,0
245180008,,,,,,,0,1
245268005,,,,,,,1,0
245203217,,,,,,,0,1
245035879,,,,,,,1,1
245220679,,,,,,,0,0
245197347,,,,,,,0,1
245040300,,,,,,,0,1
245016022,,,,,,,0,0
245242659,,,,,,,0,0
245176027,,,,,,,0,0
244930883,,,,,,,0,0
245086794,,,,,,,0,0
245219479,,,,,,,0,0
245081370,,,,,,,0,1
245037854,,,,,,,1,1
244972858,,,,,,,0,1
122090938,,,,,,,0,0
245192020,,,,,,,0,1
245109104,,,,,,,0,1
245141972,,,,,,,0,1
245213778,,,,,,,0,0
245093254,,,,,,,1,0
245176217,,,,,,,1,0
245136543,,,,,,,0,0
245242893,,,,,,,0,0
245025816,,,,,,,0,0
245079169,,,,,,,0,1
245036439,,,,,,,1,1
245255328,,,,,,,0,0
245017639,,,,,,,1,1
245170705,,,,,,,1,0
244956981,,,,,,,1,1
240908548,,,,,,,1,1
245040150,,,,,,,1,0
245106954,,,,,,,1,1
245107610,,,,,,,0,0
245079362,,,,,,,0,1
245128145,,,,,,,0,1
245206954,,,,,,,0,0
244972583,,,,,,,0,1
244997326,,,,,,,0,0
244973109,,,,,,,0,0
245236933,,,,,,,0,0
244977168,,,,,,,0,1
245237749,,,,,,,0,0
229732945,,,,,,,0,0
244992053,,,,,,,0,0
245007877,,,,,,,0,1
245129025,,,,,,,0,1
245144462,,,,,,,0,1
245064331,,,,,,,0,1
245264803,,,,,,,1,0
245061737,,,,,,,1,1
245022738,,,,,,,0,1
245122751,,,,,,,1,1
245089044,,,,,,,1,0
245224983,,,,,,,1,0
245166457,,,,,,,0,1
245079375,,,,,,,1,1
245032350,,,,,,,1,1
245011839,,,,,,,0,1
239112112,,,,,,,1,1
245035250,,,,,,,0,0
129238791,,,,,,,0,0
245236947,,,,,,,0,0
238530193,,,,,,,0,1
245067683,,,,,,,0,0
245264863,,,,,,,0,0
245016557,,,,,,,0,1
245083853,,,,,,,0,1
244975352,,,,,,,1,1
245230506,,,,,,,1,0
244949768,,,,,,,0,1
121543997,,,,,,,0,1
245124110,,,,,,,1,1
245216731,,,,,,,1,0
245191950,,,,,,,1,0
244998073,,,,,,,0,0
245260002,,,,,,,1,0
245042041,,,,,,,1,1
244972456,,,,,,,0,1
245204824,,,,,,,0,0
124985922,,,,,,,0,0
245191671,,,,,,,0,0
241437604,,,,,,,0,1
245109261,,,,,,,0,1
244998523,,,,,,,0,1
245155267,,,,,,,0,1
245248108,,,,,,,0,0
245242040,,,,,,,0,0
244963252,,,,,,,1,1
245114680,,,,,,,0,1
245194482,,,,,,,0,1
245022813,,,,,,,0,0
245084855,,,,,,,0,1
245047473,,,,,,,0,1
245074452,,,,,,,0,1
245091867,,,,,,,0,1
244960139,,,,,,,0,0
124251452,,,,,,,0,1
245109185,,,,,,,0,0
245254923,,,,,,,1,0
245023397,,,,,,,0,1
245251521,,,,,,,0,0
245264195,,,,,,,1,0
245002471,,,,,,,1,1
245080596,,,,,,,1,0
126373298,,,,,,,1,1
245080445,,,,,,,1,0
245063815,,,,,,,0,1
121524752,,,,,,,0,0
122687035,,,,,,,0,1
245086201,,,,,,,0,1
244954052,,,,,,,0,1
245021323,,,,,,,0,1
124711000,,,,,,,0,0
245006766,,,,,,,1,1
245175900,,,,,,,0,0
244984088,,,,,,,1,1
245200631,,,,,,,0,1
245097377,,,,,,,0,1
245166389,,,,,,,0,0
244992732,,,,,,,0,0
121138432,,,,,,,0,1
244973669,,,,,,,1,0
245095929,,,,,,,0,0
245196584,,,,,,,1,0
245197312,,,,,,,0,0
245135768,,,,,,,0,0
245212942,,,,,,,0,0
245245130,,,,,,,0,0
245128488,,,,,,,0,1
245010084,,,,,,,1,1
124791214,,,,,,,1,1
245265377,,,,,,,0,0
245267454,,,,,,,0,0
245050548,,,,,,,0,1
244963007,,,,,,,1,1
245095529,,,,,,,0,1
245135509,,,,,,,0,0
245115344,,,,,,,1,0
244977169,,,,,,,1,0
230319172,,,,,,,0,1
245192150,,,,,,,0,0
230585606,,,,,,,0,0
245143982,,,,,,,0,0
245028238,,,,,,,0,1
245174988,,,,,,,1,0
245065898,,,,,,,0,0
245192734,,,,,,,0,0
245117491,,,,,,,0,0
245230708,,,,,,,0,0
245010387,,,,,,,0,1
245109827,,,,,,,1,1
245023000,,,,,,,1,1
245016677,,,,,,,0,1
122388594,,,,,,,0,0
245057407,,,,,,,0,1
245108628,,,,,,,0,0
240134760,,,,,,,0,1
244922214,,,,,,,0,0
245066136,,,,,,,1,1
244958767,,,,,,,0,1
245037849,,,,,,,1,0
245060792,,,,,,,0,0
244988811,,,,,,,0,0
245145407,,,,,,,1,0
245180515,,,,,,,0,0
245059807,,,,,,,0,0
124284623,,,,,,,1,0
245030840,,,,,,,0,0
245129465,,,,,,,0,1
245119348,,,,,,,1,0
239255809,,,,,,,0,1
245205145,,,,,,,1,0
244995192,,,,,,,0,1
245171667,,,,,,,0,0
237132515,,,,,,,0,0
244985347,,,,,,,1,0
245106689,,,,,,,0,1
245084900,,,,,,,0,1
244958901,,,,,,,0,0
245213338,,,,,,,0,0
245064627,,,,,,,1,0
244957826,,,,,,,1,1
245236890,,,,,,,0,0
245208053,,,,,,,0,0
245015816,,,,,,,0,0
245130684,,,,,,,0,0
234618605,,,,,,,0,1
236385818,,,,,,,1,1
245120721,,,,,,,0,1
245043744,,,,,,,0,1
245151774,,,,,,,0,0
245002971,,,,,,,0,0
245031685,,,,,,,1,0
245004673,,,,,,,0,1
245178383,,,,,,,0,1
245060916,,,,,,,0,1
245160978,,,,,,,1,1
244941678,,,,,,,1,1
245084172,,,,,,,1,0
245146318,,,,,,,0,1
245070222,,,,,,,0,1
245003264,,,,,,,0,1
245117819,,,,,,,1,1
245134860,,,,,,,0,0
245220644,,,,,,,1,0
244941284,,,,,,,1,1
245152955,,,,,,,0,0
245096166,,,,,,,1,0
245246852,,,,,,,0,0
245130727,,,,,,,1,1
244460638,,,,,,,1,0
236359193,,,,,,,0,0
245020886,,,,,,,1,1
245084148,,,,,,,0,1
245026930,,,,,,,0,1
244960544,,,,,,,0,1
245100199,,,,,,,0,1
245087098,,,,,,,0,1
245180366,,,,,,,0,1
129189908,,,,,,,0,0
244946388,,,,,,,0,1
243019775,,,,,,,0,1
245114207,,,,,,,1,0
245106770,,,,,,,0,1
245016112,,,,,,,0,1
238803165,,,,,,,0,1
244987299,,,,,,,0,1
245130862,,,,,,,1,0
245176390,,,,,,,0,1
244972079,,,,,,,1,1
245123309,,,,,,,0,1
245025150,,,,,,,1,0
245130585,,,,,,,0,0
244967486,,,,,,,1,0
245050880,,,,,,,0,0
245195171,,,,,,,0,0
245103481,,,,,,,1,0
245171566,,,,,,,0,0
244974848,,,,,,,0,1
245123433,,,,,,,1,0
245122768,,,,,,,0,0
245012715,,,,,,,0,1
245154685,,,,,,,1,1
245050025,,,,,,,0,1
245196401,,,,,,,1,0
244992878,,,,,,,1,1
245254550,,,,,,,0,0
245087198,,,,,,,0,1
244981984,,,,,,,0,1
245134630,,,,,,,0,1
245237640,,,,,,,0,0
245080532,,,,,,,0,1
244997312,,,,,,,1,1
244946208,,,,,,,1,0
245067512,,,,,,,1,1
234727091,,,,,,,0,0
245055093,,,,,,,1,0
245069993,,,,,,,1,1
245015202,,,,,,,0,0
245003429,,,,,,,1,0
245009939,,,,,,,1,1
234681070,,,,,,,1,1
245175732,,,,,,,0,1
245108578,,,,,,,0,1
244921638,,,,,,,0,1
245071268,,,,,,,0,1
245107984,,,,,,,0,1
245195590,,,,,,,0,0
245036440,,,,,,,1,0
245205537,,,,,,,0,0
245018297,,,,,,,0,1
245065468,,,,,,,1,1
245062265,,,,,,,0,0
244973149,,,,,,,0,1
245037623,,,,,,,1,0
245074705,,,,,,,0,0
244963611,,,,,,,1,0
245048482,,,,,,,0,1
244911195,,,,,,,1,0
245157289,,,,,,,0,0
245042050,,,,,,,0,1
245235256,,,,,,,0,0
245246296,,,,,,,0,0
245107444,,,,,,,0,1
245061637,,,,,,,0,0
245130855,,,,,,,0,1
245235830,,,,,,,1,0
245087084,,,,,,,0,1
245012921,,,,,,,1,1
245219013,,,,,,,0,0
245185409,,,,,,,0,0
244995176,,,,,,,1,0
245052148,,,,,,,0,0
244991939,,,,,,,0,0
245159849,,,,,,,0,0
126297678,,,,,,,0,0
245219033,,,,,,,1,0
245186770,,,,,,,1,1
245187346,,,,,,,0,0
244991173,,,,,,,0,0
245260806,,,,,,,0,0
245202642,,,,,,,0,0
244946384,,,,,,,1,1
245065029,,,,,,,1,0
245231516,,,,,,,1,0
245089920,,,,,,,0,1
244994507,,,,,,,0,1
244977281,,,,,,,0,1
245115534,,,,,,,1,1
245073192,,,,,,,0,1
244946271,,,,,,,0,0
245032737,,,,,,,0,1
245246609,,,,,,,0,0
230010008,,,,,,,0,0
245207710,,,,,,,1,0
245175648,,,,,,,0,1
245136338,,,,,,,0,1
245015574,,,,,,,0,1
245168836,,,,,,,1,0
245220793,,,,,,,0,0
244957875,,,,,,,0,1
245052477,,,,,,,1,0
245180738,,,,,,,1,1
245124813,,,,,,,0,1
120193697,,,,,,,0,0
245000336,,,,,,,1,0
245020940,,,,,,,0,1
245213381,,,,,,,0,0
245071126,,,,,,,0,1
244963640,,,,,,,0,1
245047052,,,,,,,1,0
245190794,,,,,,,1,0
245090648,,,,,,,0,1
245007785,,,,,,,0,0
244994412,,,,,,,1,0
245202012,,,,,,,0,1
245136528,,,,,,,1,0
244931019,,,,,,,1,0
244948743,,,,,,,1,1
245093435,,,,,,,1,1
245144445,,,,,,,1,0
244987989,,,,,,,1,0
244954813,,,,,,,0,0
244992106,,,,,,,1,1
245169630,,,,,,,1,1
244958810,,,,,,,1,1
245086043,,,,,,,0,0
245216995,,,,,,,1,0
235652962,,,,,,,0,0
244968619,,,,,,,0,1
245229350,,,,,,,0,0
245150466,,,,,,,0,1
245263788,,,,,,,1,0
245230081,,,,,,,1,0
241044478,,,,,,,0,0
244939323,,,,,,,0,1
245154734,,,,,,,1,1
245130076,,,,,,,1,0
244974604,,,,,,,0,1
244993040,,,,,,,0,1
244941109,,,,,,,1,1
245109651,,,,,,,0,0
245244623,,,,,,,1,0
245027596,,,,,,,0,1
244950332,,,,,,,0,1
245176080,,,,,,,0,1
245241520,,,,,,,0,0
244965099,,,,,,,0,1
132380192,,,,,,,0,0
245147756,,,,,,,0,0
245141387,,,,,,,1,0
245185747,,,,,,,1,1
237230760,,,,,,,0,1
245050334,,,,,,,0,0
245225553,,,,,,,0,0
244986242,,,,,,,0,1
245246338,,,,,,,0,0
228535990,,,,,,,1,0
245001151,,,,,,,1,1
228659172,,,,,,,0,1
245098531,,,,,,,0,0
245156604,,,,,,,1,1
245167435,,,,,,,0,1
245256680,,,,,,,1,0
244957858,,,,,,,1,1
245103762,,,,,,,1,1
245192389,,,,,,,1,0
245246174,,,,,,,0,0
245196111,,,,,,,0,1
245142169,,,,,,,0,0
244967353,,,,,,,0,1
245080119,,,,,,,1,1
245191706,,,,,,,0,1
245059629,,,,,,,0,1
245240341,,,,,,,0,0
244935853,,,,,,,0,1
244959097,,,,,,,1,0
245206226,,,,,,,1,0
245027674,,,,,,,1,1
245117468,,,,,,,1,0
245021831,,,,,,,1,1
245173114,,,,,,,0,1
245093242,,,,,,,0,1
245171373,,,,,,,0,0
123767914,,,,,,,0,0
244989512,,,,,,,0,1
245181563,,,,,,,1,1
245179054,,,,,,,0,1
245192491,,,,,,,1,0
244928567,,,,,,,0,0
121673105,,,,,,,0,1
126475531,,,,,,,1,1
245190377,,,,,,,0,1
245109643,,,,,,,0,1
245155665,,,,,,,0,0
245037273,,,,,,,0,1
244949925,,,,,,,1,0
245081981,,,,,,,0,0
245190867,,,,,,,0,0
245155420,,,,,,,0,1
240764037,,,,,,,0,0
245041565,,,,,,,0,0
245059686,,,,,,,1,1
245026308,,,,,,,0,1
238749058,,,,,,,0,0
245002144,,,,,,,0,0
245087125,,,,,,,0,1
245230494,,,,,,,1,0
244936560,,,,,,,1,1
245046672,,,,,,,1,1
245002274,,,,,,,0,1
244978779,,,,,,,0,0
245046972,,,,,,,1,1
245048311,,,,,,,0,1
245107144,,,,,,,0,1
245147516,,,,,,,0,1
245111983,,,,,,,0,1
245111893,,,,,,,1,1
245139739,,,,,,,0,0
245167445,,,,,,,0,1
245190742,,,,,,,0,0
245060649,,,,,,,1,1
245155062,,,,,,,1,0
234899846,,,,,,,0,1
245085959,,,,,,,1,0
245152367,,,,,,,0,0
245108415,,,,,,,0,1
245245901,,,,,,,0,0
245074506,,,,,,,0,1
245083912,,,,,,,0,1
122538927,,,,,,,0,1
239054228,,,,,,,0,0
122854610,,,,,,,1,0
245043714,,,,,,,0,0
245221702,,,,,,,0,0
128393529,,,,,,,0,1
245195597,,,,,,,0,1
245046511,,,,,,,1,0
245211514,,,,,,,1,0
245065132,,,,,,,0,0
244993324,,,,,,,0,1
244964166,,,,,,,0,1
245114326,,,,,,,0,1
245196392,,,,,,,1,0
245011689,,,,,,,0,0
245055717,,,,,,,0,1
245040839,,,,,,,0,0
245103775,,,,,,,0,0
244935434,,,,,,,1,0
245219274,,,,,,,0,0
245086785,,,,,,,0,1
245060794,,,,,,,1,1
245197510,,,,,,,0,0
245117476,,,,,,,0,1
231365819,,,,,,,0,0
245198331,,,,,,,0,0
244991650,,,,,,,0,1
245109196,,,,,,,0,0
245059935,,,,,,,0,0
245022119,,,,,,,0,1
245071272,,,,,,,0,1
245021632,,,,,,,0,1
245026679,,,,,,,1,1
245108832,,,,,,,1,0
244636413,,,,,,,0,1
245010509,,,,,,,0,0
245055959,,,,,,,0,1
245180442,,,,,,,1,0
245078754,,,,,,,0,0
244991188,,,,,,,0,1
245186433,,,,,,,0,0
245074157,,,,,,,0,0
244949276,,,,,,,0,0
245128090,,,,,,,0,0
245017699,,,,,,,0,0
245069268,,,,,,,0,1
245089979,,,,,,,1,0
245013518,,,,,,,1,0
245171681,,,,,,,1,1
245027997,,,,,,,1,1
245047738,,,,,,,0,1
245035123,,,,,,,0,0
245063598,,,,,,,0,0
245129352,,,,,,,0,0
245220657,,,,,,,0,0
245113227,,,,,,,0,1
245161802,,,,,,,0,0
245216589,,,,,,,1,0
245014828,,,,,,,0,0
245059408,,,,,,,0,1
244959980,,,,,,,0,1
245180227,,,,,,,0,0
245108355,,,,,,,0,1
244993198,,,,,,,1,0
245256562,,,,,,,1,0
245033358,,,,,,,0,1
245173289,,,,,,,0,1
245022211,,,,,,,1,1
245187876,,,,,,,0,1
245168774,,,,,,,0,1
239549929,,,,,,,0,0
245221639,,,,,,,1,0
245090600,,,,,,,1,0
245065625,,,,,,,0,0
244935390,,,,,,,0,1
245075476,,,,,,,0,1
245056299,,,,,,,0,1
245040601,,,,,,,1,0
245010931,,,,,,,0,1
245128557,,,,,,,0,1
245135745,,,,,,,0,1
245046940,,,,,,,0,1
245195808,,,,,,,0,0
245226046,,,,,,,0,0
245032157,,,,,,,1,1
245039398,,,,,,,0,1
244988174,,,,,,,0,1
245050157,,,,,,,1,0
245041509,,,,,,,1,0
244974786,,,,,,,1,0
244963257,,,,,,,0,0
231330000,,,,,,,1,0
244992431,,,,,,,0,1
245109200,,,,,,,0,0
245155852,,,,,,,0,0
245165835,,,,,,,0,1
245181084,,,,,,,0,1
244442764,,,,,,,0,0
245166756,,,,,,,0,0
245043361,,,,,,,1,1
245256483,,,,,,,0,0
245012635,,,,,,,1,1
244960539,,,,,,,0,0
245014129,,,,,,,0,0
245095346,,,,,,,0,0
244946286,,,,,,,0,1
244932573,,,,,,,0,0
245015388,,,,,,,0,0
245155283,,,,,,,0,0
245000111,,,,,,,0,0
245141603,,,,,,,0,1
245265013,,,,,,,0,0
245217186,,,,,,,0,0
245093329,,,,,,,0,0
245170564,,,,,,,0,1
244952618,,,,,,,0,0
245268402,,,,,,,1,0
245160921,,,,,,,0,0
125007920,,,,,,,0,1
245212851,,,,,,,1,0
245181853,,,,,,,0,1
245176442,,,,,,,0,0
245007065,,,,,,,0,1
245175612,,,,,,,1,1
245045877,,,,,,,0,1
245085074,,,,,,,0,0
244922667,,,,,,,0,0
245175565,,,,,,,0,1
245239659,,,,,,,0,0
245091007,,,,,,,1,0
245219367,,,,,,,1,0
245176496,,,,,,,1,1
245145824,,,,,,,0,0
244988972,,,,,,,0,1
245245536,,,,,,,0,0
244981168,,,,,,,1,0
244937114,,,,,,,0,0
245198398,,,,,,,0,1
245055637,,,,,,,1,0
234031938,,,,,,,0,0
245229654,,,,,,,1,0
245213121,,,,,,,0,0
245151471,,,,,,,0,1
245142185,,,,,,,0,0
244990747,,,,,,,1,1
245116903,,,,,,,0,1
245002845,,,,,,,0,0
245052331,,,,,,,1,0
240414396,,,,,,,1,1
245263813,,,,,,,0,0
245207839,,,,,,,0,0
245007363,,,,,,,0,0
245092168,,,,,,,0,1
245195302,,,,,,,0,1
245052885,,,,,,,1,1
245103725,,,,,,,0,0
245002679,,,,,,,0,1
245124968,,,,,,,0,1
244991851,,,,,,,1,1
245268638,,,,,,,0,0
235121440,,,,,,,0,1
245151455,,,,,,,0,0
245241099,,,,,,,0,0
244932999,,,,,,,1,0
245140130,,,,,,,0,1
245085067,,,,,,,0,0
245197890,,,,,,,0,1
245116533,,,,,,,0,0
245274067,,,,,,,1,0
245216996,,,,,,,0,0
245231414,,,,,,,0,0
245129615,,,,,,,0,1
245055839,,,,,,,1,0
245083700,,,,,,,0,1
245156890,,,,,,,0,0
244997870,,,,,,,0,1
230353153,,,,,,,0,1
244988603,,,,,,,0,1
245267778,,,,,,,0,0
245168579,,,,,,,1,1
241007607,,,,,,,0,1
245096465,,,,,,,1,0
245059716,,,,,,,0,1
245220828,,,,,,,0,0
245078571,,,,,,,0,1
244977986,,,,,,,0,0
245084952,,,,,,,1,0
245033393,,,,,,,1,1
231573636,,,,,,,0,1
245124116,,,,,,,0,0
245000232,,,,,,,0,1
245060168,,,,,,,1,0
245246205,,,,,,,0,0
244995987,,,,,,,0,1
244716685,,,,,,,0,0
245166724,,,,,,,1,1
245195631,,,,,,,0,0
245080481,,,,,,,0,0
245235913,,,,,,,0,0
245136674,,,,,,,0,1
234362034,,,,,,,1,0
245160641,,,,,,,0,0
244963360,,,,,,,0,1
245176481,,,,,,,1,0
245245684,,,,,,,0,0
245186740,,,,,,,1,0
245202835,,,,,,,1,0
234449472,,,,,,,1,1
245203190,,,,,,,1,0
245171439,,,,,,,1,1
245191782,,,,,,,0,0
230098134,,,,,,,1,0
245046920,,,,,,,1,1
244988590,,,,,,,1,1
124072091,,,,,,,0,1
245073565,,,,,,,0,1
245225337,,,,,,,0,0
245260155,,,,,,,1,0
245106612,,,,,,,1,1
245006154,,,,,,,0,1
245046251,,,,,,,0,1
245236271,,,,,,,0,0
245198146,,,,,,,1,0
245100891,,,,,,,0,0
245231574,,,,,,,0,0
245015802,,,,,,,0,0
245145836,,,,,,,1,0
245027527,,,,,,,1,1
245160818,,,,,,,1,0
245065578,,,,,,,0,0
245241789,,,,,,,1,0
244959506,,,,,,,0,1
245014245,,,,,,,0,1
245046570,,,,,,,0,1
244932026,,,,,,,0,1
245157140,,,,,,,0,1
245197997,,,,,,,0,0
245114370,,,,,,,0,0
245225429,,,,,,,0,0
245171359,,,,,,,1,0
245084044,,,,,,,1,0
245263177,,,,,,,0,0
245106707,,,,,,,0,0
232170299,,,,,,,1,1
245078941,,,,,,,0,1
245156844,,,,,,,0,0
245102666,,,,,,,1,1
244892492,,,,,,,1,1
245108609,,,,,,,0,1
245196288,,,,,,,0,0
245177098,,,,,,,0,1
126099805,,,,,,,0,0
229655124,,,,,,,0,0
245161601,,,,,,,0,0
239218003,,,,,,,0,0
244971756,,,,,,,0,1
230270599,,,,,,,0,1
245065719,,,,,,,0,0
244993481,,,,,,,0,1
245247515,,,,,,,0,0
245181189,,,,,,,0,0
239704663,,,,,,,1,0
244989398,,,,,,,0,1
245087172,,,,,,,0,0
244928633,,,,,,,1,1
245185779,,,,,,,1,1
245202851,,,,,,,0,0
245042539,,,,,,,0,1
245155722,,,,,,,0,0
245144841,,,,,,,1,0
245066085,,,,,,,0,0
245115016,,,,,,,0,1
245187620,,,,,,,1,0
245023476,,,,,,,0,0
245256509,,,,,,,0,0
244960856,,,,,,,0,1
245235886,,,,,,,0,0
245170400,,,,,,,0,1
245041715,,,,,,,0,1
245139538,,,,,,,0,1
245191854,,,,,,,0,0
245173260,,,,,,,0,1
245231162,,,,,,,0,0
228130525,,,,,,,0,0
245245908,,,,,,,1,0
245036849,,,,,,,0,1
244995250,,,,,,,0,1
245251875,,,,,,,0,0
244992595,,,,,,,1,1
244952487,,,,,,,0,1
245119517,,,,,,,0,1
245164110,,,,,,,0,0
245046783,,,,,,,0,1
245225456,,,,,,,1,0
244997975,,,,,,,0,0
244961704,,,,,,,0,0
244994639,,,,,,,0,1
244933158,,,,,,,0,0
245134617,,,,,,,0,1
245135120,,,,,,,0,0
245026899,,,,,,,0,0
245011623,,,,,,,1,0
241479875,,,,,,,0,1
244945751,,,,,,,0,1
245096157,,,,,,,0,0
245037857,,,,,,,0,0
245120868,,,,,,,0,0
245128133,,,,,,,1,0
245046394,,,,,,,0,1
245206910,,,,,,,1,0
245052202,,,,,,,1,0
244952944,,,,,,,0,0
245145106,,,,,,,1,0
245057196,,,,,,,1,1
245176299,,,,,,,1,1
125200361,,,,,,,0,1
245123569,,,,,,,1,0
245096032,,,,,,,1,0
245080330,,,,,,,1,0
245230008,,,,,,,1,0
245208142,,,,,,,0,0
245130435,,,,,,,1,0
245144625,,,,,,,1,1
245046025,,,,,,,1,1
244952284,,,,,,,0,0
244954806,,,,,,,0,1
245107379,,,,,,,1,1
245136604,,,,,,,1,1
245143669,,,,,,,0,1
245129896,,,,,,,0,1
245269572,,,,,,,0,0
244940950,,,,,,,0,1
245085429,,,,,,,0,1
245035313,,,,,,,0,0
244963347,,,,,,,0,1
245136509,,,,,,,0,1
245059216,,,,,,,0,1
244979055,,,,,,,0,0
239660751,,,,,,,0,0
245245068,,,,,,,0,0
123521613,,,,,,,0,0
236953471,,,,,,,0,1
245206889,,,,,,,0,1
245213897,,,,,,,0,0
245014010,,,,,,,0,1
245075144,,,,,,,0,0
245196043,,,,,,,0,0
245002139,,,,,,,0,1
245047262,,,,,,,0,1
245250635,,,,,,,0,0
125146922,,,,,,,0,1
245119498,,,,,,,0,0
244961269,,,,,,,0,1
244981652,,,,,,,0,1
245050638,,,,,,,1,1
245166816,,,,,,,0,0
245192358,,,,,,,0,0
245091409,,,,,,,1,1
245227017,,,,,,,1,0
244967104,,,,,,,0,0
245124662,,,,,,,1,0
245067127,,,,,,,0,0
